0 0:6:16, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:6:24, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:6:32, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:6:40, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:6:48, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:6:56, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:4, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:12, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:20, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:28, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:36, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:44, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:7:52, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:0, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:8, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:16, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:24, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:32, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:40, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:48, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:8:56, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:4, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:12, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:20, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:28, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:36, ,4.02,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:44, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:9:52, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:0, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:8, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:16, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:24, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:32, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:40, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:48, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:10:56, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:4, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:12, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:20, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:28, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:36, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:44, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:11:52, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:0, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:8, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:16, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:24, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:32, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:40, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:48, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:12:56, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:4, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:12, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:20, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:28, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:36, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:44, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:13:52, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:0, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:8, ,4.01,-15.32,153.20, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:16, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:24, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:32, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:40, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:48, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:14:56, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:4, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:12, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:20, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:28, ,4.01,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:36, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:44, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:15:52, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:0, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:8, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:16, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:24, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:32, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:40, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:48, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:16:56, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:4, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:12, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:20, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:28, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:36, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:44, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:17:52, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:0, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:8, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:16, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:24, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:32, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:18:40, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:48, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:18:56, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:4, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:12, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:20, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:28, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:36, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:44, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:19:52, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:0, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:8, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:16, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:24, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:32, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:20:40, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:20:48, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:20:56, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:21:4, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:21:12, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:21:20, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:21:28, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:21:36, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:21:44, ,4.00,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:21:52, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:22:0, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:22:8, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:22:16, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:22:24, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:22:32, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:22:40, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:22:48, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:22:56, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:23:4, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:23:12, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:23:20, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:23:28, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:23:36, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:23:44, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:23:52, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:0, ,3.99,-15.36,153.60, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:8, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:16, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:24, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:32, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:40, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:48, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:24:56, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:4, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:25:12, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:20, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:28, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:36, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:44, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:25:52, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:0, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:8, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:16, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:24, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:32, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:40, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:48, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:26:56, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:4, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:12, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:20, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.94,10.68,106.80
0 0:27:28, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:36, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:44, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:27:52, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:0, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:8, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:16, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:24, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:32, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:40, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:48, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:28:56, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:4, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:12, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:20, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:28, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:36, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:44, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:29:52, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:0, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:8, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:16, ,3.99,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:24, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:32, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:40, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:48, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:30:56, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:4, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:12, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:20, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:28, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:36, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:44, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:31:52, ,3.98,-15.40,154.00, ,0.00,0.00,0.00, ,4.93,10.68,106.80
0 0:32:0, ,3.90,-15.12,151.20, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:32:8, ,3.90,-15.08,150.80, ,0.00,0.00,0.00, ,4.85,10.48,104.80
0 0:32:16, ,3.90,-15.08,150.80, ,0.00,0.00,0.00, ,4.85,10.48,104.80
0 0:32:24, ,3.90,-15.08,150.80, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:32:32, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:32:40, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:32:48, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.85,10.48,104.80
0 0:32:56, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.85,10.48,104.80
0 0:33:4, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:12, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:20, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:28, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:36, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:44, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:33:52, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:34:0, ,3.90,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:34:8, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:34:16, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:34:24, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:34:32, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:34:40, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:34:48, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:34:56, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:4, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.84,10.48,104.80
0 0:35:12, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:20, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:28, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:36, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:44, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:35:52, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:36:0, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:36:8, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:36:16, ,3.89,-15.00,150.00, ,0.00,0.00,0.00, ,4.83,10.48,104.80
0 0:36:24, ,3.89,-15.04,150.40, ,0.00,0.00,0.00, ,4.83,10.48,104.80
